datestop,sex,race,age,city,xcoord,ycoord
8152014,M,B,57,BRONX,1006451,238923
8152014,M,Q,22,BROOKLYN,1012847,182816
8152014,M,B,21,BROOKLYN,997607,170984
8152014,M,B,20,BROOKLYN,997607,170984
8152014,Z,B,18,BROOKLYN,999088,193017
8152014,M,B,27,BROOKLYN,997764,172379
8152014,F,B,20,BROOKLYN,997282,184356
8152014,M,B,20,BROOKLYN,997282,184356
8152014,M,B,41,BROOKLYN,1000029,192060
8152014,M,B,43,BROOKLYN,997085,193255
8152014,M,B,44,MANHATTAN,998231,228413
8152014,M,B,27,BROOKLYN,1002001,169673
8152014,M,P,20,STATEN ISLAND,936724,172148
8152014,M,Q,22,STATEN ISLAND,936724,172148
8152014,M,W,16,STATEN ISLAND,938399,167316
8152014,M,B,18,BRONX,1010546,253615
8152014,M,Q,19,STATEN ISLAND,939359,169221
8152014,M,A,19,QUEENS,1029942,189730
8152014,M,B,23,BROOKLYN,1000232,190726
8152014,M,B,17,BRONX,1009448,244231
8152014,M,B,17,BRONX,1009713,244297
8152014,M,B,19,BRONX,1009713,244297
8152014,M,B,19,BRONX,1009713,244297
8152014,M,B,19,BROOKLYN,1005055,185110
8152014,M,Q,31,BROOKLYN,987131,189931
8152014,M,B,23,BROOKLYN,1003079,176092
8152014,M,B,24,BROOKLYN,1003079,176092
8152014,M,A,33,MANHATTAN,982763,209223
8152014,M,U,16,STATEN ISLAND,939364,169549
8152014,M,W,30,MANHATTAN,983386,210348
8152014,M,A,18,QUEENS,1026568,202697
8152014,M,W,18,QUEENS,1026568,202697
8152014,M,B,13,QUEENS,1040504,156321
8152014,F,B,21,BROOKLYN,1011256,181413
8152014,M,B,16,BROOKLYN,998143,185600
8152014,M,B,40,BROOKLYN,997831,189816
8152014,M,B,27,BROOKLYN,996412,192333
8152014,M,B,32,QUEENS,1038541,185116
8152014,M,Q,28,QUEENS,1037359,185254
8152014,M,W,25,QUEENS,1038541,185116
8152014,M,A,33,STATEN ISLAND,966544,157491
8152014,M,B,19,BROOKLYN,1003675,175434
8152014,M,B,21,BROOKLYN,1003675,175434
8152014,M,B,21,BROOKLYN,1003675,175434
8152014,M,B,23,BROOKLYN,1000115,176498
8162014,M,B,24,MANHATTAN,986731,212951
8162014,M,B,33,MANHATTAN,998917,235016
8162014,M,Z,51,MANHATTAN,1001122,244223
8162014,M,B,33,BROOKLYN,1019207,186125
8162014,M,B,33,BROOKLYN,1004196,183865
8162014,M,Q,22,QUEENS,1031777,186211
8162014,M,Q,50,BROOKLYN,999203,192208
8162014,M,B,20,BROOKLYN,1007290,183972
8162014,M,B,17,MANHATTAN,998213,216954
8162014,F,Q,25,BRONX,1006994,237486
8162014,M,B,16,QUEENS,1041082,156118
8162014,M,P,20,STATEN ISLAND,961700,157851
8162014,M,W,34,QUEENS,1057100,204883
8162014,F,B,42,BROOKLYN,997628,191150
8162014,M,B,37,BRONX,1009261,242513
8162014,F,B,45,BRONX,1026205,265161
8162014,M,B,26,BRONX,1026205,265161
8162014,M,Q,22,BRONX,1007822,250413
8162014,M,Q,30,BRONX,1009273,243207
8162014,M,W,31,BRONX,1025621,268476
8162014,M,Q,20,STATEN ISLAND,936724,172148
8162014,M,Q,46,BROOKLYN,998497,197731
8162014,M,Q,46,BROOKLYN,998497,197731
8162014,M,Q,21,BROOKLYN,998497,197731
8162014,M,W,34,QUEENS,1033709,225166
8162014,M,B,20,BROOKLYN,1015434,181835
8162014,M,B,49,BROOKLYN,987772,191476
8162014,M,B,50,BROOKLYN,1001100,190312
8162014,M,B,39,BROOKLYN,1001181,189778
8162014,M,B,23,BRONX,1023152,263533
8162014,M,B,17,BRONX,1013447,241884
8162014,Z,Z,18,BRONX,1013447,241884
8162014,M,P,18,BRONX,1009305,250411
8162014,M,B,46,BROOKLYN,1000476,189124
8162014,M,P,19,QUEENS,1017589,202653
8162014,M,B,19,QUEENS,1047441,156434
8162014,M,B,19,QUEENS,1047441,156434
8162014,M,P,20,QUEENS,1051784,161096
8162014,M,W,22,QUEENS,1035963,214107
8162014,M,Q,31,BROOKLYN,1005785,195606
8162014,M,A,30,BRONX,1010423,259222
8162014,M,B,23,BROOKLYN,1003250,181468
8162014,M,P,52,BROOKLYN,988583,161576
8162014,M,P,39,BROOKLYN,988583,161576
8162014,M,B,49,BROOKLYN,999244,191941
8162014,M,B,35,BROOKLYN,1011263,182761
8162014,M,W,18,QUEENS,1036945,221298
8162014,M,B,19,BROOKLYN,1003661,181288
8162014,M,B,49,MANHATTAN,991175,222554
8162014,M,B,19,BROOKLYN,1003661,181288
8162014,M,B,21,BROOKLYN,1003661,181288
8162014,M,B,10,BROOKLYN,1018847,185192
8162014,M,B,36,BROOKLYN,1003342,193861
8162014,M,P,21,MANHATTAN,1001944,250753
8162014,M,P,16,MANHATTAN,1001944,250753
8162014,M,P,15,MANHATTAN,1001944,250753
8162014,M,B,22,QUEENS,1053184,161136
8162014,M,B,19,BROOKLYN,1001019,190844
8162014,F,Q,21,MANHATTAN,988389,202585
8162014,M,Q,21,MANHATTAN,987958,203704
8162014,M,W,49,MANHATTAN,987958,203704
8162014,M,B,41,BRONX,1022835,262759
8162014,M,Q,23,MANHATTAN,995052,230496
8162014,M,B,21,QUEENS,1051475,159322
8162014,M,Q,24,MANHATTAN,995052,230496
8162014,M,Q,37,QUEENS,1029982,216301
8162014,M,Q,50,QUEENS,1015677,211582
8162014,M,B,24,QUEENS,1044145,155406
8162014,M,B,27,BROOKLYN,1011359,174331
8162014,M,B,34,BROOKLYN,1010719,186857
8162014,M,Q,26,MANHATTAN,1001766,241651
8162014,M,B,35,BROOKLYN,999487,190340
8162014,M,Q,48,MANHATTAN,988920,208453
8162014,M,B,15,BROOKLYN,999123,192745
8162014,M,B,48,BROOKLYN,987772,191476
8162014,M,Q,22,BROOKLYN,989669,187464
8162014,M,Q,34,BROOKLYN,989669,187464
8162014,M,B,24,BROOKLYN,1003687,192467
8162014,M,B,15,BRONX,1005275,236138
8162014,M,Q,17,BRONX,1015015,235336
8162014,M,B,56,BROOKLYN,988146,190987
8162014,M,Q,46,BROOKLYN,988057,191462
8162014,F,B,14,MANHATTAN,983985,205857
8162014,F,Q,44,BRONX,1014257,242043
8162014,M,B,14,MANHATTAN,983985,205857
8162014,M,B,15,MANHATTAN,983985,205857
8162014,M,B,16,MANHATTAN,983985,205857
8162014,M,Q,38,BRONX,1014257,242043
8162014,M,Q,21,BRONX,1014257,242043
8162014,M,Q,38,BRONX,1014257,242043
8162014,M,B,72,BROOKLYN,998900,180389
8162014,M,W,37,MANHATTAN,989554,209597
8162014,M,B,57,BROOKLYN,989849,189441
8162014,M,B,21,MANHATTAN,996606,232352
8162014,M,B,54,STATEN ISLAND,963152,171634
8162014,M,B,20,BRONX,1022279,255472
8162014,M,B,23,MANHATTAN,983095,211680
8162014,M,B,15,BROOKLYN,999039,193349
8162014,M,B,16,BROOKLYN,999039,193349
8162014,M,B,29,BROOKLYN,1007795,193210
8162014,M,B,24,BROOKLYN,1003687,192467
8162014,M,B,31,BROOKLYN,1003687,192467
8162014,M,B,34,BRONX,1005380,235954
8162014,M,B,30,QUEENS,1043608,156107
8162014,M,B,24,QUEENS,1043608,156107
8162014,M,B,22,QUEENS,1034671,190675
8162014,M,B,24,QUEENS,1034671,190675
8162014,M,Q,26,QUEENS,1025248,191031
8162014,M,W,43,QUEENS,1033527,185847
8162014,M,B,46,BRONX,1008139,241234
8162014,F,W,23,QUEENS,1008478,214695
8162014,M,B,26,QUEENS,1034038,186614
8162014,M,B,26,MANHATTAN,988002,214967
8162014,M,B,17,BROOKLYN,999088,193017
8162014,M,B,32,BRONX,1012806,251655
8162014,M,B,16,BRONX,1012968,251038
8162014,M,B,15,BRONX,1012968,251038
8162014,M,B,18,BRONX,1012450,243020
8162014,M,B,18,BRONX,1012450,243020
8162014,M,Q,29,BRONX,1013879,239551
8162014,M,B,21,BRONX,1009713,244297
8162014,M,B,19,QUEENS,1024388,190610
8162014,M,B,32,QUEENS,1024395,190606
8162014,M,Q,21,BRONX,1014211,238967
8162014,M,Q,23,BRONX,1014211,238967
8162014,M,Q,17,BRONX,1014211,238967
8162014,M,B,16,BROOKLYN,1006459,177115
8162014,M,B,17,BROOKLYN,1006459,177115
8162014,M,B,19,BRONX,1010674,252373
8162014,M,B,33,QUEENS,1054176,156688
8162014,M,P,16,BRONX,1012658,251344
8162014,M,Q,34,QUEENS,1031299,217459
8162014,M,Q,24,QUEENS,1022254,208565
8162014,M,Q,29,QUEENS,1022254,208565
8162014,M,B,20,BROOKLYN,999324,191408
8162014,F,Q,34,MANHATTAN,990939,203012
8162014,M,Q,15,BRONX,1022937,263018
8162014,M,Q,16,QUEENS,1034827,190268
8162014,Z,B,20,QUEENS,1047435,156709
8162014,M,B,19,BRONX,1009255,244278
8162014,M,Q,26,MANHATTAN,1003681,229667
8162014,F,B,21,QUEENS,1053092,195236
8162014,F,Q,23,QUEENS,1037029,202250
8162014,M,B,22,QUEENS,1053092,195236
8162014,M,Q,23,QUEENS,1037029,202250
8162014,F,Q,29,BRONX,1005796,234876
8162014,M,B,14,QUEENS,1036465,185358
8162014,M,Q,26,BRONX,1005796,234876
8162014,M,B,51,BRONX,1011174,256470
8162014,M,Q,23,BRONX,1011174,256470
8162014,M,B,18,BROOKLYN,999338,192781
8172014,F,B,23,MANHATTAN,988028,208947
8172014,F,B,35,BROOKLYN,1001020,178304
8172014,M,B,20,BROOKLYN,999360,180993
8172014,Z,Z,48,BROOKLYN,1000069,173764
8172014,M,B,20,BROOKLYN,1003118,172313
8172014,M,B,30,BROOKLYN,1010219,191108
8172014,M,Q,24,BROOKLYN,1010219,191108
8172014,M,Q,22,BROOKLYN,1010219,191108
8172014,M,Q,22,BROOKLYN,1010219,191108
8172014,M,B,20,BRONX,1009379,235437
8172014,M,B,22,BROOKLYN,999003,193546
8172014,M,Q,21,MANHATTAN,1000854,244485
8172014,M,B,38,BROOKLYN,984651,148801
8172014,M,P,24,MANHATTAN,1005336,254212
8172014,M,B,24,BRONX,1012419,251454
8172014,M,W,22,BROOKLYN,984420,173891
8172014,M,W,23,BROOKLYN,984420,173891
8172014,M,Z,43,MANHATTAN,1000089,229665
8172014,M,B,22,MANHATTAN,999463,231690
8172014,M,B,25,MANHATTAN,1000805,230947
8172014,M,B,29,BROOKLYN,1002122,171373
8172014,M,B,25,MANHATTAN,1000805,230947
8172014,M,B,17,MANHATTAN,1001742,230128
8172014,M,B,19,MANHATTAN,1000805,230947
8172014,M,P,27,MANHATTAN,1000805,230947
8172014,M,U,16,MANHATTAN,1001742,230128
8172014,M,B,19,QUEENS,1047417,156813
8172014,M,Q,20,QUEENS,1017481,210407
8172014,M,B,26,QUEENS,1053512,158201
8172014,M,U,21,MANHATTAN,1001107,231500
8172014,M,B,28,BROOKLYN,996343,173458
8172014,M,B,36,BROOKLYN,1000115,176498
8172014,M,B,25,BROOKLYN,1005210,182059
8172014,M,Q,29,BRONX,1006961,232977
8172014,M,Q,22,BRONX,1006804,233069
8172014,M,B,19,BRONX,1012706,241820
8172014,M,B,18,BRONX,1012706,241820
8172014,M,B,19,QUEENS,1052360,160293
8172014,M,B,17,BROOKLYN,1003259,180539
8172014,M,B,21,BROOKLYN,1003143,178478
8172014,M,B,21,BRONX,1005846,247409
8172014,M,B,19,BRONX,1005806,247357
8172014,M,Q,26,BRONX,1005806,247357
8172014,M,Q,22,BRONX,1005846,247409
8172014,M,B,24,QUEENS,1051986,161055
8172014,M,B,23,QUEENS,1051986,161055
8172014,M,B,26,QUEENS,1051986,161055
8172014,M,B,24,QUEENS,1051986,161055
8172014,M,B,19,QUEENS,1052633,160221
8172014,M,Q,25,MANHATTAN,1002149,247027
8172014,M,B,18,BROOKLYN,993689,188379
8172014,M,A,29,BROOKLYN,982212,171575
8172014,M,B,34,BROOKLYN,1009854,181579
8172014,M,W,74,QUEENS,1024486,181660
8172014,M,B,42,MANHATTAN,998610,225491
8172014,F,W,48,BROOKLYN,1006734,170872
8172014,F,Q,18,MANHATTAN,999351,241405
8172014,M,Q,22,MANHATTAN,999351,241405
8172014,M,B,26,BROOKLYN,1019069,181894
8172014,M,Q,33,MANHATTAN,997101,239049
8172014,M,P,17,BROOKLYN,1006742,170780
8172014,M,B,18,BROOKLYN,1006742,170780
8172014,M,P,39,BROOKLYN,1010882,182108
8172014,M,Q,28,MANHATTAN,984807,198941
8172014,M,B,29,BROOKLYN,994663,170966
8172014,M,B,53,BROOKLYN,989530,189291
8172014,M,B,28,MANHATTAN,984018,203230
8172014,M,B,27,MANHATTAN,984018,203230
8172014,M,B,24,BRONX,1021838,252492
8172014,M,B,29,BRONX,1021838,252492
8172014,M,P,31,MANHATTAN,989934,225102
8172014,M,A,20,BROOKLYN,1021568,185710
8172014,F,A,26,BROOKLYN,1021568,185710
8172014,M,A,27,BROOKLYN,1021568,185710
8172014,M,B,22,QUEENS,1044140,155392
8172014,M,Q,37,QUEENS,1052520,158786
8172014,M,W,17,QUEENS,1021926,207874
8172014,M,W,51,MANHATTAN,991175,222554
8172014,M,B,34,BRONX,1005796,234876
8172014,M,P,19,BRONX,1006043,235317
8172014,M,B,22,QUEENS,1043846,157094
8172014,M,B,25,BROOKLYN,1002311,192136
8172014,M,Q,21,QUEENS,1006174,214965
8172014,M,B,18,BROOKLYN,1003388,172335
8172014,M,B,17,BROOKLYN,1006459,177115
8172014,M,B,20,BROOKLYN,1006459,177115
8172014,M,B,31,BRONX,1023164,253070
8172014,M,B,19,BRONX,1008823,243401
8172014,M,B,19,BROOKLYN,993717,188211
8172014,M,Q,25,BRONX,1025748,256288
8172014,M,B,19,QUEENS,1047478,156433
8172014,M,Q,17,MANHATTAN,1002975,230812
8172014,M,B,24,BRONX,1009207,243050
8172014,M,B,26,BRONX,1009207,243050
8172014,M,B,31,BRONX,1025748,256288
8172014,M,B,17,MANHATTAN,1002975,230812
8172014,M,Q,14,MANHATTAN,1002975,230812
8172014,M,P,21,BRONX,1005847,245702
8172014,M,B,17,BROOKLYN,994861,177574
8172014,M,B,16,BROOKLYN,994861,177574
8172014,M,W,17,QUEENS,1054177,156254
8172014,M,B,32,BROOKLYN,1004204,183932
8172014,M,P,48,MANHATTAN,998602,241527
8172014,M,B,41,BRONX,1020454,255516
8172014,M,B,34,BRONX,1020454,255516
8172014,M,W,28,BRONX,1023511,253739
8172014,M,A,17,STATEN ISLAND,938824,137428
8172014,M,A,16,STATEN ISLAND,938824,137428
8172014,M,B,21,BROOKLYN,997611,174254
8172014,M,B,23,QUEENS,1040970,188491
8172014,M,Q,26,BRONX,1005762,241796
8172014,M,B,35,QUEENS,1043020,157035
8172014,M,B,20,BRONX,1008404,244727
8172014,M,B,44,BRONX,1005796,234876
8172014,M,B,20,BRONX,1009713,244297
8172014,M,B,25,BROOKLYN,1010895,174875
8172014,M,B,19,BROOKLYN,998660,190488
8172014,M,B,21,BROOKLYN,998660,190488
8182014,M,B,26,BROOKLYN,1004709,172703
8182014,M,Q,26,BRONX,1009207,243050
8182014,M,B,26,QUEENS,1052360,160293
8182014,M,Q,17,BRONX,1008448,233098
8182014,M,B,28,STATEN ISLAND,940098,138332
8182014,M,B,26,STATEN ISLAND,940098,138332
8182014,M,Q,19,BRONX,1010606,245659
8182014,M,B,29,QUEENS,1046477,184689
8182014,F,P,14,MANHATTAN,996856,222777
8182014,M,B,17,BRONX,1008199,242009
8182014,M,B,17,MANHATTAN,996856,222777
8182014,M,B,32,BROOKLYN,996518,175918
8182014,M,B,15,MANHATTAN,999812,238138
8182014,M,B,24,BRONX,1007027,245405
8182014,M,Q,25,BRONX,1005847,245702
8182014,M,B,18,BRONX,1007276,245280
8182014,M,W,23,BRONX,1006952,246007
8182014,M,B,32,BROOKLYN,1012208,182369
8182014,M,B,22,QUEENS,1057365,182218
8182014,M,B,17,BRONX,1004234,243196
8182014,M,B,35,QUEENS,1031777,186211
8182014,M,B,19,BRONX,1003593,237793
8182014,M,B,18,BRONX,1013761,241742
8182014,M,B,18,BRONX,1013761,241742
8182014,M,Q,19,BRONX,1013761,241742
8182014,M,B,53,QUEENS,1055437,193364
8182014,M,Q,25,QUEENS,1055506,193633
8182014,M,B,32,BROOKLYN,999272,173698
8182014,M,Q,18,BRONX,1007101,247117
8182014,M,A,16,MANHATTAN,986528,199718
8182014,M,B,20,BRONX,1007831,244419
8182014,M,I,24,BRONX,1007831,244419
8182014,M,Q,23,BRONX,1011469,240320
8182014,M,Q,26,BRONX,1011469,240320
8182014,M,B,14,BROOKLYN,1006021,185369
8182014,M,B,20,BRONX,1004449,243104
8182014,M,B,19,BRONX,1004369,237509
8182014,M,B,18,BRONX,1004369,237509
8182014,M,Q,27,BRONX,1008612,246492
8182014,M,B,45,BROOKLYN,995666,188121
8182014,M,B,30,QUEENS,1056495,185601
8182014,M,A,35,QUEENS,1035290,185499
8182014,M,A,34,QUEENS,1038300,184252
8182014,M,Q,22,MANHATTAN,990133,200106
8182014,M,B,39,QUEENS,1041539,194198
8182014,M,B,24,QUEENS,1055362,196658
8182014,M,W,35,STATEN ISLAND,965499,154723
8182014,M,W,37,STATEN ISLAND,965499,154723
8182014,M,W,33,BROOKLYN,982737,159144
8182014,M,W,25,MANHATTAN,990683,222528
8182014,M,B,28,BRONX,1003966,241380
8182014,M,Q,28,QUEENS,1038229,185152
8182014,M,Q,26,BROOKLYN,987963,195675
8182014,M,Q,49,MANHATTAN,989750,200576
8182014,M,B,18,MANHATTAN,989702,200458
8182014,F,B,25,MANHATTAN,990435,213295
8182014,M,Q,17,BROOKLYN,989667,194198
8182014,M,B,17,MANHATTAN,996048,226907
8182014,M,B,18,MANHATTAN,996048,226907
8182014,M,B,17,MANHATTAN,996048,226907
8182014,M,P,17,MANHATTAN,996048,226907
8182014,M,B,50,BRONX,1004530,237990
8182014,M,U,18,BROOKLYN,1003827,187172
8182014,M,B,18,QUEENS,1037656,199552
8182014,M,B,21,QUEENS,1052037,160367
8182014,M,U,13,BRONX,1025175,263899
8182014,M,B,15,BRONX,1025067,263641
8182014,M,B,21,QUEENS,1038136,196067
8182014,M,B,23,QUEENS,1052633,160221
8182014,M,B,26,QUEENS,1052559,160237
8182014,M,B,22,BROOKLYN,1006283,170042
8182014,M,B,13,BROOKLYN,1006283,170042
8182014,M,B,24,BRONX,1020056,256150
8182014,M,B,36,BRONX,1008853,246060
8182014,M,B,40,BRONX,1008853,246060
8182014,M,Q,37,BRONX,1020056,256150
8182014,M,B,64,MANHATTAN,986233,215482
8182014,M,B,40,QUEENS,1045887,211560
8182014,M,B,54,MANHATTAN,988325,214147
8182014,M,B,16,BRONX,1020066,255840
8182014,M,U,18,BRONX,1020066,255840
8182014,M,Q,15,MANHATTAN,998472,227788
8182014,M,B,18,BROOKLYN,999233,185194
8182014,M,B,17,BRONX,1008114,244866
8182014,M,Q,35,MANHATTAN,1002271,229536
8182014,M,B,17,BRONX,1007687,246038
8182014,M,B,36,BROOKLYN,1009297,183807
8182014,M,B,45,BROOKLYN,1001665,183062
8192014,M,B,36,BROOKLYN,999958,168647
8192014,M,B,46,BROOKLYN,999958,168647
8192014,M,B,35,MANHATTAN,1001366,237234
8192014,M,B,23,BROOKLYN,997167,182732
8192014,M,B,23,BROOKLYN,997167,182732
8192014,M,Q,19,BRONX,1014037,234848
8192014,M,B,48,QUEENS,1034924,204294
8192014,M,B,24,BROOKLYN,1004930,183376
8192014,M,B,22,BROOKLYN,1004930,183376
8192014,M,B,18,BROOKLYN,1004930,183376
8192014,F,Q,18,BRONX,1006054,235318
8192014,M,P,20,BRONX,1006054,235318
8192014,M,Q,22,BRONX,1006054,235318
8192014,M,Z,20,BRONX,1006054,235318
8192014,F,W,43,BROOKLYN,986729,182485
8192014,M,W,45,BROOKLYN,986729,182485
8192014,M,P,20,QUEENS,1020179,214970
8192014,M,B,24,QUEENS,1057627,187901
8192014,M,B,48,QUEENS,1029843,189690
8192014,M,B,64,BROOKLYN,983263,185136
8192014,M,W,65,MANHATTAN,989437,221376
8192014,M,W,41,MANHATTAN,990886,213048
8192014,M,B,50,QUEENS,1032482,186072
8192014,M,B,28,BROOKLYN,1000117,196001
8192014,M,B,25,QUEENS,1060139,177055
8192014,M,W,18,MANHATTAN,987496,203963
8192014,M,B,30,BROOKLYN,986593,149943
8192014,M,B,38,BROOKLYN,1018286,184609
8192014,M,B,33,BRONX,1030040,244056
8192014,M,Q,20,QUEENS,1033886,213389
8192014,F,B,26,QUEENS,1056576,199081
8192014,M,B,26,MANHATTAN,989702,200458
8192014,M,B,28,QUEENS,1053125,198239
8192014,M,P,36,BROOKLYN,985769,174485
8192014,M,Q,28,QUEENS,1030941,218604
8192014,M,P,24,STATEN ISLAND,941813,142133
8192014,M,Z,31,BROOKLYN,981189,171124
8192014,M,W,39,STATEN ISLAND,938199,139997
8192014,M,B,26,MANHATTAN,996605,237371
8192014,M,W,18,QUEENS,1037203,223824
8192014,M,B,41,MANHATTAN,985488,199262
8192014,M,P,39,MANHATTAN,996605,237371
8192014,M,A,29,MANHATTAN,985488,199262
8192014,M,B,31,QUEENS,1032170,188083
8192014,M,Q,20,QUEENS,1032170,188083
8192014,M,B,18,BRONX,1021904,250186
8192014,M,B,18,BRONX,1021904,250186
8192014,M,U,23,BROOKLYN,1016455,181886
8192014,M,B,21,BROOKLYN,1013604,176253
8192014,M,B,18,BROOKLYN,1013604,176253
8192014,M,B,20,BROOKLYN,1013604,176253
8192014,M,B,23,BROOKLYN,1013604,176253
8192014,M,W,24,MANHATTAN,985254,202973
8192014,M,B,22,STATEN ISLAND,938096,169964
8192014,M,Q,48,BROOKLYN,986220,174128
8192014,F,Q,32,STATEN ISLAND,951752,148000
8192014,M,B,28,STATEN ISLAND,951752,148000
8192014,M,Q,21,STATEN ISLAND,939068,169493
8192014,M,B,27,BROOKLYN,986220,174128
8192014,F,B,31,MANHATTAN,990886,213048
8192014,M,B,22,MANHATTAN,986819,214690
8192014,M,B,27,BROOKLYN,989206,193700
8192014,M,P,23,QUEENS,1033587,213726
8192014,M,Q,27,BRONX,1009332,258036
8192014,M,A,18,BROOKLYN,993591,169048
8192014,M,A,19,BROOKLYN,993591,169048
8192014,M,B,28,STATEN ISLAND,947737,172603
8192014,M,B,43,MANHATTAN,996124,222507
8192014,M,B,64,BROOKLYN,1000973,189197
8192014,M,B,21,BRONX,1009516,239520
8192014,Z,Z,35,BRONX,1007517,232668
8192014,M,Q,24,BROOKLYN,982967,175044
8192014,M,W,62,QUEENS,1040443,197748
8192014,M,B,51,MANHATTAN,1002026,247698
8192014,F,Z,34,QUEENS,1032639,198726
8192014,M,B,47,BROOKLYN,995969,200806
8192014,M,W,46,QUEENS,1032639,198726
8192014,M,P,17,MANHATTAN,1002177,247702
8192014,M,B,48,BROOKLYN,999812,188204
8192014,M,B,22,MANHATTAN,1001534,227797
8192014,M,B,24,MANHATTAN,1001440,227851
8192014,M,B,18,MANHATTAN,1001440,227851
8192014,M,B,25,QUEENS,1056406,179153
8192014,M,B,21,MANHATTAN,1001440,227851
8192014,F,B,40,MANHATTAN,998768,229377
8192014,M,B,17,QUEENS,1055707,180154
8192014,M,B,18,QUEENS,1055707,180154
8192014,M,B,18,QUEENS,1055707,180154
8192014,M,Q,62,QUEENS,1035591,202598
8192014,M,Q,46,QUEENS,1035591,202598
8192014,M,B,30,BROOKLYN,992270,188566
8192014,M,B,22,BROOKLYN,992270,188566
8192014,M,B,28,BROOKLYN,992270,188566
8192014,M,B,20,BROOKLYN,987912,194534
8192014,M,P,18,BROOKLYN,987912,194534
8192014,M,B,13,BROOKLYN,993740,193446
8192014,M,B,15,BROOKLYN,993740,193446
8192014,M,B,16,MANHATTAN,1001576,237604
8192014,M,Q,29,QUEENS,1020035,213111
8192014,M,B,24,QUEENS,1044647,211109
8192014,M,B,59,STATEN ISLAND,963000,167567
8192014,M,B,23,BRONX,1005870,235411
8192014,M,B,20,BROOKLYN,989360,182242
8192014,M,Q,20,MANHATTAN,1002148,238669
8192014,M,B,15,MANHATTAN,1001330,237893
8192014,M,B,17,MANHATTAN,1001330,237893
8192014,M,B,38,BRONX,1004047,244192
8192014,M,B,34,STATEN ISLAND,951625,171358
8192014,M,B,19,BROOKLYN,1002006,180645
8192014,M,B,30,BROOKLYN,1005725,196634
8192014,M,B,30,BROOKLYN,1005725,196634
8192014,M,Q,18,MANHATTAN,1001259,229250
8192014,M,B,23,QUEENS,1055159,199691
8192014,M,B,30,QUEENS,1054377,188004
8192014,M,B,32,QUEENS,1054377,188004
8192014,M,B,23,QUEENS,1054377,188004
8192014,M,B,45,BROOKLYN,984152,150263
8192014,M,B,21,BRONX,1011790,236539
8192014,M,B,18,STATEN ISLAND,942051,140556
8192014,M,B,19,STATEN ISLAND,942051,140556
8192014,M,Q,20,STATEN ISLAND,942051,140556
8192014,M,Z,18,STATEN ISLAND,942051,140556
8192014,M,W,35,QUEENS,1044383,206450
8192014,M,W,27,STATEN ISLAND,942165,138019
8192014,M,W,30,STATEN ISLAND,942165,138019
8192014,M,B,39,BROOKLYN,1001707,181430
8192014,M,B,25,BROOKLYN,1001707,181430
8192014,M,B,58,MANHATTAN,998096,227863
8192014,M,B,22,BROOKLYN,1001829,190968
8192014,M,Q,33,BRONX,1008121,236044
8192014,M,B,18,BROOKLYN,1003725,169814
8192014,M,B,22,BROOKLYN,1003725,169814
8192014,M,B,18,BRONX,1006476,237941
8192014,M,Q,19,BRONX,1006476,237941
8192014,M,Q,19,BRONX,1006650,239092
8192014,M,B,17,MANHATTAN,991220,203519
8202014,M,P,28,BROOKLYN,998495,185572
8202014,M,B,22,BROOKLYN,999751,168628
8202014,M,B,20,BROOKLYN,999751,168628
8202014,M,B,26,BROOKLYN,999751,168628
8202014,M,Q,23,BRONX,1013073,239001
8202014,M,Q,22,BRONX,1006908,237935
8202014,M,B,22,BROOKLYN,999860,189847
8202014,M,B,29,BROOKLYN,999860,189847
8202014,M,B,27,BROOKLYN,999860,189847
8202014,M,B,29,BROOKLYN,999876,189849
8202014,M,B,26,BROOKLYN,999876,189849
8202014,M,B,26,MANHATTAN,1001778,231303
8202014,M,B,18,BROOKLYN,998014,179135
8202014,M,B,40,BROOKLYN,999272,173698
8202014,M,B,34,BROOKLYN,999272,173698
8202014,M,W,19,STATEN ISLAND,958292,147401
8202014,M,B,23,BRONX,1005870,235411
8202014,F,W,22,QUEENS,1053095,207848
8202014,M,Q,22,QUEENS,1053095,207848
8202014,F,Q,13,BROOKLYN,997981,183327
8202014,M,Q,18,BROOKLYN,997981,183327
8202014,M,A,30,QUEENS,1009987,219180
8202014,M,B,27,QUEENS,1009987,219180
8202014,M,Q,39,BRONX,1013338,238403
8202014,M,B,20,BRONX,1010241,254205
8202014,M,B,49,BRONX,1003990,238200
8202014,M,B,28,BRONX,1025582,266579
8202014,M,P,25,BROOKLYN,985286,174204
8202014,M,W,62,MANHATTAN,997683,222021
8202014,M,B,34,QUEENS,1055454,184619
8202014,M,B,66,MANHATTAN,996791,223464
8202014,M,B,25,BROOKLYN,1006459,177115
8202014,M,Q,22,BROOKLYN,984999,175095
8202014,F,B,47,BROOKLYN,1003714,178333
8202014,M,B,31,QUEENS,1058297,197411
8202014,M,W,42,QUEENS,1045940,190756
8202014,M,Q,33,MANHATTAN,990939,203012
8202014,M,B,42,QUEENS,1031777,186211
8202014,M,W,50,QUEENS,1029506,180892
8202014,M,B,16,STATEN ISLAND,938361,168951
8202014,M,W,20,QUEENS,1029650,185211
8202014,M,B,23,BROOKLYN,991411,154271
8202014,M,Q,52,MANHATTAN,1000234,230346
8202014,M,W,29,QUEENS,1050517,217339
8202014,M,B,27,BROOKLYN,988398,166705
8202014,M,B,23,MANHATTAN,996048,226907
8202014,M,B,20,MANHATTAN,996048,226907
