datestop,sex,race,age,city
11032005,M,B,25,BROOKLYN
11032005,M,B,36,BROOKLYN
11032005,M,B,20,BROOKLYN
11032005,M,B,26,BROOKLYN
11032005,M,W,36,BROOKLYN
11032005,M,B,22,BROOKLYN
11042005,M,B,21,BROOKLYN
11042005,M,Q,35,BROOKLYN
11042005,M,B,46,BROOKLYN
11042005,M,B,15,BROOKLYN
11042005,Z,Z,18,BROOKLYN
11042005,M,Q,43,BROOKLYN
11042005,M,B,23,BROOKLYN
11042005,M,B,38,BROOKLYN
11042005,F,Z,53,BROOKLYN
11042005,M,B,35,BROOKLYN
11042005,M,B,40,BROOKLYN
11042005,M,B,18,BROOKLYN
11042005,M,B,22,BROOKLYN
11042005,M,B,51,BROOKLYN
11042005,M,B,44,BROOKLYN
11042005,F,Z,42,BROOKLYN
11042005,M,B,42,BROOKLYN
11042005,M,B,21,BROOKLYN
11042005,M,B,36,BROOKLYN
11042005,M,B,39,BROOKLYN
11042005,M,B,23,BROOKLYN
11042005,M,B,37,BROOKLYN
11042005,M,Q,29,BROOKLYN
11042005,F,B,57,BROOKLYN
11042005,M,B,20,BROOKLYN
11042005,M,B,41,BROOKLYN
11042005,M,Q,26,BROOKLYN
11042005,F,B,27,BROOKLYN
11042005,M,B,45,BROOKLYN
11042005,F,A,27,BROOKLYN
11042005,M,Q,43,BROOKLYN
11042005,F,W,23,BROOKLYN
11042005,M,Q,17,BROOKLYN
11042005,M,W,23,BROOKLYN
11042005,F,Q,40,BROOKLYN
11042005,M,W,64,BROOKLYN
11042005,F,I,37,BROOKLYN
11042005,F,W,61,BROOKLYN
11042005,M,I,57,BROOKLYN
11042005,M,B,23,BROOKLYN
11042005,M,Q,14,BROOKLYN
11042005,M,P,17,BROOKLYN
11042005,M,Q,26,BROOKLYN
11042005,M,Q,28,BROOKLYN
11042005,M,B,18,BROOKLYN
11042005,M,B,30,BROOKLYN
11042005,M,B,40,BROOKLYN
11042005,M,Q,24,BROOKLYN
11042005,M,B,39,BROOKLYN
11042005,M,Q,36,BROOKLYN
11042005,M,W,41,BROOKLYN
11042005,M,Q,27,BROOKLYN
11042005,M,P,28,BROOKLYN
11042005,M,B,28,BROOKLYN
11042005,M,B,30,BROOKLYN
11042005,F,B,51,BROOKLYN
11042005,M,B,37,BROOKLYN
11042005,M,W,40,BROOKLYN
11042005,F,Q,41,BROOKLYN
11042005,M,B,24,BROOKLYN
11042005,M,B,15,BROOKLYN
11042005,M,B,17,BROOKLYN
11042005,M,B,31,BROOKLYN
11042005,M,B,37,BROOKLYN
11042005,M,B,27,BROOKLYN
11042005,M,B,32,BROOKLYN
11042005,M,B,14,BROOKLYN
11042005,M,B,21,BROOKLYN
11042005,M,B,20,BROOKLYN
11042005,M,B,17,BROOKLYN
11042005,M,B,53,BROOKLYN
11042005,M,B,21,BROOKLYN
11042005,M,B,14,BROOKLYN
11042005,F,B,33,BROOKLYN
11042005,M,B,21,BROOKLYN
11042005,M,B,18,BROOKLYN
11042005,M,B,44,BROOKLYN
11042005,F,Z,52,BROOKLYN
11042005,M,B,46,BROOKLYN
11042005,M,B,22,BROOKLYN
11042005,M,B,41,BROOKLYN
11042005,M,B,45,BROOKLYN
11042005,M,B,30,BROOKLYN
11042005,M,B,26,BROOKLYN
11042005,M,P,22,BROOKLYN
11042005,M,B,32,BROOKLYN
11042005,M,B,33,BROOKLYN
11042005,M,B,20,BROOKLYN
11042005,M,B,19,BROOKLYN
11042005,M,B,35,BROOKLYN
11042005,M,B,16,BROOKLYN
11042005,M,Z,29,BROOKLYN
11042005,M,B,21,BROOKLYN
11042005,M,B,24,BROOKLYN
11042005,M,B,51,BROOKLYN
11042005,M,B,15,BROOKLYN
11042005,M,B,19,BROOKLYN
11042005,M,B,27,BROOKLYN
11042005,M,B,25,BROOKLYN
11042005,M,B,40,BROOKLYN
11042005,Z,Z,25,BROOKLYN
11042005,F,A,19,BROOKLYN
11042005,M,B,20,BROOKLYN
11042005,M,W,38,BROOKLYN
11042005,M,W,41,BROOKLYN
11042005,M,B,26,BROOKLYN
11042005,M,B,17,BROOKLYN
11042005,M,B,20,BROOKLYN
11042005,M,Z,23,BROOKLYN
11042005,M,B,26,BROOKLYN
11042005,M,B,17,BROOKLYN
11042005,M,B,30,BROOKLYN
11042005,M,B,30,BROOKLYN
11042005,M,B,17,BROOKLYN
11042005,M,B,72,BROOKLYN
11042005,M,B,19,BROOKLYN
11042005,M,B,17,BROOKLYN
11042005,M,B,48,BROOKLYN
11042005,M,B,24,BROOKLYN
11042005,M,B,15,BROOKLYN
11042005,Z,Z,15,BROOKLYN
11042005,M,B,48,BROOKLYN
11042005,M,Q,27,BROOKLYN
11042005,M,Q,36,BROOKLYN
11042005,F,Q,34,BROOKLYN
11042005,M,B,20,BROOKLYN
11042005,M,B,14,BROOKLYN
11042005,M,B,15,BROOKLYN
11042005,M,B,16,BROOKLYN
11042005,M,P,36,BROOKLYN
11042005,M,P,58,BROOKLYN
11042005,M,P,16,BROOKLYN
11042005,M,P,25,BROOKLYN
11042005,M,Q,17,BROOKLYN
11042005,F,B,25,BROOKLYN
11042005,M,B,30,BROOKLYN
11042005,F,W,23,BROOKLYN
11042005,M,B,18,BROOKLYN
11042005,M,B,26,BROOKLYN
11042005,M,B,44,BROOKLYN
11042005,M,B,33,BROOKLYN
11042005,M,B,21,BROOKLYN
11042005,M,B,19,BROOKLYN
11042005,M,B,45,BROOKLYN
11042005,M,Z,39,BROOKLYN
11042005,M,Z,43,BROOKLYN
11042005,F,B,15,BROOKLYN
11042005,M,B,28,BROOKLYN
11042005,M,B,51,BROOKLYN
11042005,M,B,15,BROOKLYN
11042005,M,B,25,BROOKLYN
11042005,M,Q,40,BROOKLYN
11042005,M,B,30,BROOKLYN
11042005,M,B,25,BROOKLYN
11042005,M,B,27,BROOKLYN
11042005,M,B,19,BROOKLYN
11042005,M,B,33,BROOKLYN
11042005,M,Q,36,BROOKLYN
11042005,M,B,16,BROOKLYN
11042005,M,B,23,BROOKLYN
11042005,M,B,22,BROOKLYN
11042005,M,B,23,BROOKLYN
11042005,M,B,49,BROOKLYN
11042005,M,B,18,BROOKLYN
11042005,M,B,20,BROOKLYN
11042005,M,B,42,BROOKLYN
11042005,M,B,20,BROOKLYN
11042005,M,Z,46,BROOKLYN
11042005,F,Q,56,BROOKLYN
11042005,M,B,25,BROOKLYN
11042005,M,B,22,BROOKLYN
11042005,M,B,19,BROOKLYN
11042005,M,B,20,BROOKLYN
11042005,M,B,20,BROOKLYN
11042005,M,Q,15,BROOKLYN
11042005,M,Q,19,BROOKLYN
11042005,M,Q,17,BROOKLYN
11042005,Z,Z,18,BROOKLYN
11042005,M,B,20,BROOKLYN
11042005,M,B,17,BROOKLYN
11042005,M,B,17,BROOKLYN
11042005,M,B,17,BROOKLYN
11042005,M,B,19,BROOKLYN
11042005,M,B,16,BROOKLYN
11042005,M,B,17,BROOKLYN
11042005,M,Q,64,BROOKLYN
11042005,M,B,45,BROOKLYN
11042005,M,B,37,BROOKLYN
11042005,M,B,19,BROOKLYN
11042005,M,B,20,BROOKLYN
11042005,M,Q,40,BROOKLYN
11042005,F,W,17,BROOKLYN
11042005,M,B,28,BROOKLYN
11042005,M,Q,18,BROOKLYN
11042005,M,Q,20,BROOKLYN
11042005,M,W,19,BROOKLYN
11042005,M,W,18,BROOKLYN
11042005,M,B,41,BROOKLYN
11042005,F,B,25,BROOKLYN
11042005,M,B,28,BROOKLYN
11042005,M,Q,45,BROOKLYN
11042005,M,B,36,BROOKLYN
11042005,M,B,54,BROOKLYN
11042005,F,B,19,BROOKLYN
11042005,M,B,14,BROOKLYN
11042005,M,B,15,BROOKLYN
11042005,M,B,15,BROOKLYN
11042005,M,B,44,BROOKLYN
11052005,M,B,19,BROOKLYN
11052005,M,Q,29,BROOKLYN
11052005,M,B,20,BROOKLYN
11052005,F,B,20,BROOKLYN
11052005,M,B,19,BROOKLYN
11052005,M,B,19,BROOKLYN
11052005,M,Z,42,BROOKLYN
11052005,M,B,21,BROOKLYN
11052005,M,B,49,BROOKLYN
11052005,M,B,42,BROOKLYN
11052005,M,B,27,BROOKLYN
11052005,M,B,26,BROOKLYN
11052005,M,B,36,BROOKLYN
11052005,F,B,49,BROOKLYN
11052005,M,B,16,BROOKLYN
11052005,F,B,17,BROOKLYN
11052005,M,B,17,BROOKLYN
11052005,M,B,35,BROOKLYN
11052005,M,B,20,BROOKLYN
11052005,M,B,17,BROOKLYN
11052005,M,B,16,BROOKLYN
11052005,M,Q,15,BROOKLYN
11052005,M,Q,18,BROOKLYN
11052005,M,Q,16,BROOKLYN
11052005,F,B,37,BROOKLYN
11052005,F,B,35,BROOKLYN
11052005,M,B,26,BROOKLYN
11052005,M,B,21,BROOKLYN
11052005,M,B,25,BROOKLYN
11052005,M,P,24,BROOKLYN
11052005,Z,Z,27,BROOKLYN
11052005,M,B,36,BROOKLYN
11052005,M,B,29,BROOKLYN
11052005,M,B,63,BROOKLYN
11052005,M,B,40,BROOKLYN
11052005,M,Q,21,BROOKLYN
11052005,M,B,24,BROOKLYN
11052005,M,B,26,BROOKLYN
11052005,M,B,25,BROOKLYN
11052005,F,W,27,BROOKLYN
11052005,M,B,60,BROOKLYN
11052005,M,Q,21,BROOKLYN
11052005,M,B,24,BROOKLYN
11052005,M,Q,44,BROOKLYN
11052005,F,B,30,BROOKLYN
11052005,M,A,15,BROOKLYN
11052005,M,I,27,BROOKLYN
11052005,M,B,30,BROOKLYN
11052005,M,W,61,BROOKLYN
11052005,F,B,17,BROOKLYN
11052005,M,I,29,BROOKLYN
11052005,M,Q,51,BROOKLYN
11052005,F,W,23,BROOKLYN
11052005,M,Q,28,BROOKLYN
11052005,M,Z,49,BROOKLYN
11052005,M,B,27,BROOKLYN
11052005,M,W,24,BROOKLYN
11052005,M,B,42,BROOKLYN
11052005,M,B,49,BROOKLYN
11052005,M,B,19,BROOKLYN
11052005,M,Q,36,BROOKLYN
11052005,M,B,25,BROOKLYN
11052005,M,B,40,BROOKLYN
11052005,M,B,44,BROOKLYN
11052005,M,I,52,BROOKLYN
11052005,M,B,15,BROOKLYN
11052005,F,P,20,BROOKLYN
11052005,Z,Z,47,BROOKLYN
11052005,F,Q,16,BROOKLYN
11052005,M,Q,17,BROOKLYN
11052005,M,B,29,BROOKLYN
11052005,M,B,37,BROOKLYN
11052005,M,B,16,BROOKLYN
11052005,M,B,41,BROOKLYN
11052005,M,B,48,BROOKLYN
11052005,M,Q,19,BROOKLYN
11052005,M,B,32,BROOKLYN
11052005,M,B,35,BROOKLYN
11052005,F,B,41,BROOKLYN
11052005,M,Q,23,BROOKLYN
11052005,M,B,15,BROOKLYN
11052005,M,B,42,BROOKLYN
11052005,M,B,14,BROOKLYN
11052005,M,B,54,BROOKLYN
11052005,M,B,17,BROOKLYN
11052005,M,B,17,BROOKLYN
11052005,M,B,15,BROOKLYN
11052005,M,B,17,BROOKLYN
11052005,M,B,20,BROOKLYN
11052005,M,Q,20,BROOKLYN
11052005,M,B,27,BROOKLYN
11052005,M,B,27,BROOKLYN
11052005,M,B,18,BROOKLYN
11052005,M,I,18,BROOKLYN
11052005,M,I,19,BROOKLYN
11052005,M,I,19,BROOKLYN
11052005,M,I,20,BROOKLYN
11052005,M,Q,44,BROOKLYN
11052005,M,B,16,BROOKLYN
11052005,M,B,37,BROOKLYN
11052005,M,B,26,BROOKLYN
11052005,M,B,18,BROOKLYN
11052005,M,B,38,BROOKLYN
11052005,F,B,17,BROOKLYN
11052005,M,B,16,BROOKLYN
11052005,M,B,18,BROOKLYN
11052005,M,B,20,BROOKLYN
11052005,M,B,39,BROOKLYN
11052005,M,B,25,BROOKLYN
11052005,F,B,40,BROOKLYN
11052005,M,B,18,BROOKLYN
11052005,M,B,41,BROOKLYN
11052005,Z,Z,45,BROOKLYN
11052005,M,B,48,BROOKLYN
11052005,M,B,19,BROOKLYN
11052005,M,B,20,BROOKLYN
11052005,M,B,43,BROOKLYN
11052005,M,B,27,BROOKLYN
11052005,M,B,39,BROOKLYN
11052005,M,Q,29,BROOKLYN
11052005,M,B,34,BROOKLYN
11052005,M,B,17,BROOKLYN
11052005,F,B,43,BROOKLYN
11052005,M,B,29,BROOKLYN
11052005,M,B,51,BROOKLYN
11052005,M,B,21,BROOKLYN
11052005,M,B,42,BROOKLYN
11052005,F,B,41,BROOKLYN
11052005,F,B,43,BROOKLYN
11052005,M,B,17,BROOKLYN
11052005,M,B,27,BROOKLYN
11052005,M,B,20,BROOKLYN
11052005,M,B,15,BROOKLYN
11052005,M,B,16,BROOKLYN
11052005,M,B,41,BROOKLYN
11052005,M,B,21,BROOKLYN
11052005,M,B,35,BROOKLYN
11052005,M,Z,31,BROOKLYN
11052005,M,B,17,BROOKLYN
11052005,M,B,15,BROOKLYN
11052005,M,B,16,BROOKLYN
11052005,M,Q,15,BROOKLYN
11052005,M,Q,45,BROOKLYN
11052005,M,Q,17,BROOKLYN
11052005,M,W,17,BROOKLYN
11052005,M,Q,17,BROOKLYN
11052005,M,Q,29,BROOKLYN
11052005,F,Q,44,BROOKLYN
11052005,M,B,18,BROOKLYN
11052005,M,W,29,BROOKLYN
11052005,M,B,27,BROOKLYN
11052005,M,B,45,BROOKLYN
11052005,M,I,25,BROOKLYN
11052005,M,Q,19,BROOKLYN
11052005,M,P,17,BROOKLYN
11052005,M,Q,18,BROOKLYN
11052005,M,Q,15,BROOKLYN
11052005,M,Q,17,BROOKLYN
11052005,F,B,41,BROOKLYN
11052005,M,Q,18,BROOKLYN
11052005,M,B,18,BROOKLYN
11052005,M,B,46,BROOKLYN
11052005,M,B,17,BROOKLYN
11052005,M,B,27,BROOKLYN
11052005,M,B,17,BROOKLYN
11052005,M,B,34,BROOKLYN
11052005,F,B,17,BROOKLYN
11052005,F,Q,16,BROOKLYN
11052005,M,Q,21,BROOKLYN
11052005,M,Q,20,BROOKLYN
11052005,M,Q,16,BROOKLYN
11052005,F,B,20,BROOKLYN
11052005,M,B,31,BROOKLYN
11062005,M,B,19,BROOKLYN
11062005,M,B,25,BROOKLYN
11062005,M,B,35,BROOKLYN
11062005,M,B,26,BROOKLYN
11062005,M,B,20,BROOKLYN
11062005,M,B,27,BROOKLYN
11062005,M,A,18,BROOKLYN
11062005,M,P,23,BROOKLYN
11062005,M,P,18,BROOKLYN
11062005,M,Q,21,BROOKLYN
11062005,M,B,25,BROOKLYN
11062005,M,B,18,BROOKLYN
11062005,M,W,23,BROOKLYN
11062005,M,B,42,BROOKLYN
11062005,M,B,21,BROOKLYN
11062005,M,B,18,BROOKLYN
11062005,M,B,30,BROOKLYN
11062005,M,Q,33,BROOKLYN
11062005,M,B,24,BROOKLYN
11062005,M,Q,17,BROOKLYN
11062005,M,Q,17,BROOKLYN
11062005,M,Q,18,BROOKLYN
11062005,M,B,21,BROOKLYN
11062005,M,B,21,BROOKLYN
11062005,M,Q,18,BROOKLYN
11062005,M,B,21,BROOKLYN
11062005,M,Q,24,BROOKLYN
11062005,M,Q,17,BROOKLYN
11062005,M,B,54,BROOKLYN
11062005,F,Q,34,BROOKLYN
11062005,M,B,30,BROOKLYN
11062005,M,B,53,BROOKLYN
11062005,M,Q,29,BROOKLYN
11062005,Z,Z,44,BROOKLYN
11062005,F,W,25,BROOKLYN
11062005,M,W,33,BROOKLYN
11062005,M,B,17,BROOKLYN
11062005,Z,Z,17,BROOKLYN
11062005,M,B,25,BROOKLYN
11062005,M,Q,25,BROOKLYN
11062005,M,Q,25,BROOKLYN
11062005,M,Q,20,BROOKLYN
11062005,M,Q,28,BROOKLYN
11062005,M,Q,27,BROOKLYN
11062005,M,Q,34,BROOKLYN
11062005,M,W,43,BROOKLYN
11062005,M,W,28,BROOKLYN
11062005,M,B,21,BROOKLYN
11062005,M,B,35,BROOKLYN
11062005,M,B,48,BROOKLYN
11062005,M,B,69,BROOKLYN
11062005,M,W,36,BROOKLYN
11062005,M,W,61,BROOKLYN
11062005,M,Q,16,BROOKLYN
11062005,M,Q,15,BROOKLYN
11062005,M,Q,15,BROOKLYN
11062005,M,Z,14,BROOKLYN
11062005,M,Q,35,BROOKLYN
11062005,M,B,20,BROOKLYN
11062005,Z,Z,41,BROOKLYN
11062005,M,B,38,BROOKLYN
11062005,M,B,26,BROOKLYN
11062005,M,Q,18,BROOKLYN
11062005,M,Q,20,BROOKLYN
11062005,M,A,19,BROOKLYN
11062005,F,W,23,BROOKLYN
11062005,M,B,19,BROOKLYN
11062005,F,Q,22,BROOKLYN
11062005,M,Q,51,BROOKLYN
11062005,M,B,47,BROOKLYN
11062005,M,B,39,BROOKLYN
11062005,M,B,43,BROOKLYN
11062005,F,Q,25,BROOKLYN
11062005,M,B,20,BROOKLYN
11062005,M,B,14,BROOKLYN
11062005,M,Q,20,BROOKLYN
11062005,M,B,23,BROOKLYN
11062005,M,B,38,BROOKLYN
11062005,Z,Z,44,BROOKLYN
11062005,M,B,14,BROOKLYN
11062005,M,B,14,BROOKLYN
11062005,M,B,15,BROOKLYN
11062005,M,B,25,BROOKLYN
11062005,M,B,19,BROOKLYN
11062005,M,B,20,BROOKLYN
11062005,M,B,21,BROOKLYN
11062005,M,B,15,BROOKLYN
11062005,M,B,41,BROOKLYN
11062005,F,B,40,BROOKLYN
11062005,M,B,49,BROOKLYN
11062005,M,W,30,BROOKLYN
11062005,M,B,33,BROOKLYN
11062005,M,B,36,BROOKLYN
11062005,M,B,28,BROOKLYN
11062005,M,B,50,BROOKLYN
11062005,F,B,17,BROOKLYN
11062005,M,B,45,BROOKLYN
11062005,M,B,39,BROOKLYN
11062005,M,B,26,BROOKLYN
11062005,M,B,26,BROOKLYN
11062005,M,B,21,BROOKLYN
11062005,Z,Z,18,BROOKLYN
11062005,M,B,30,BROOKLYN
11062005,M,B,23,BROOKLYN
11062005,F,B,42,BROOKLYN
11072005,M,B,16,BROOKLYN
11072005,M,B,50,BROOKLYN
11072005,M,Q,17,BROOKLYN
11072005,M,Q,37,BROOKLYN
11072005,M,Q,39,BROOKLYN
11072005,M,B,20,BROOKLYN
11072005,Z,Z,41,BROOKLYN
11072005,M,B,41,BROOKLYN
11072005,M,B,23,BROOKLYN
11072005,M,B,26,BROOKLYN
11072005,M,Q,32,BROOKLYN
11072005,M,B,19,BROOKLYN
11072005,F,B,41,BROOKLYN
11072005,M,B,62,BROOKLYN
11072005,M,B,27,BROOKLYN
11072005,M,B,19,BROOKLYN
11072005,M,B,20,BROOKLYN
11072005,M,Q,16,BROOKLYN
11072005,M,B,49,BROOKLYN
11072005,M,B,17,BROOKLYN
11072005,Z,Z,50,BROOKLYN
11072005,M,B,18,BROOKLYN
11072005,F,Q,31,BROOKLYN
11072005,M,Q,40,BROOKLYN
11072005,M,A,44,BROOKLYN
11072005,M,B,17,BROOKLYN
11072005,M,B,38,BROOKLYN
11072005,M,B,27,BROOKLYN
11072005,M,B,22,BROOKLYN
11072005,Z,B,52,BROOKLYN
11072005,M,Q,22,BROOKLYN
11072005,M,Q,34,BROOKLYN
11072005,M,W,48,BROOKLYN
11072005,M,B,21,BROOKLYN
11072005,M,B,30,BROOKLYN
11072005,Z,Z,30,BROOKLYN
11072005,M,B,30,BROOKLYN
11072005,M,Q,21,BROOKLYN
11072005,M,W,16,BROOKLYN
11072005,M,W,22,BROOKLYN
11072005,M,W,25,BROOKLYN
11072005,M,Q,27,BROOKLYN
11072005,F,B,52,BROOKLYN
11072005,M,B,23,BROOKLYN
11072005,M,B,28,BROOKLYN
11072005,M,W,24,BROOKLYN
11072005,F,P,43,BROOKLYN
11072005,M,B,56,BROOKLYN
11072005,M,B,36,BROOKLYN
11072005,M,P,27,BROOKLYN
11072005,M,Q,25,BROOKLYN
11072005,M,B,48,BROOKLYN
11072005,M,B,51,BROOKLYN
11072005,M,B,24,BROOKLYN
11072005,M,B,15,BROOKLYN
11072005,M,B,15,BROOKLYN
11072005,Z,Z,13,BROOKLYN
11072005,M,Q,16,BROOKLYN
11072005,M,Q,16,BROOKLYN
11072005,M,B,16,BROOKLYN
11072005,M,B,18,BROOKLYN
11072005,M,Q,45,BROOKLYN
11072005,M,B,18,BROOKLYN
11072005,M,B,18,BROOKLYN
11072005,M,Q,37,BROOKLYN
11072005,M,B,18,BROOKLYN
11072005,M,Q,45,BROOKLYN
11072005,F,B,53,BROOKLYN
11072005,F,Q,24,BROOKLYN
11072005,M,B,46,BROOKLYN
11072005,M,B,25,BROOKLYN
11072005,M,B,32,BROOKLYN
11072005,M,B,41,BROOKLYN
11072005,M,B,38,BROOKLYN
11072005,M,Q,36,BROOKLYN
11072005,M,Q,45,BROOKLYN
11072005,F,B,48,BROOKLYN
11072005,M,B,20,BROOKLYN
11072005,M,Q,13,BROOKLYN
11072005,M,W,22,BROOKLYN
11072005,M,Q,42,BROOKLYN
11072005,M,B,48,BROOKLYN
11072005,M,Q,14,BROOKLYN
11072005,M,Q,30,BROOKLYN
11072005,M,W,26,BROOKLYN
11072005,M,B,19,BROOKLYN
11072005,M,Q,34,BROOKLYN
11072005,M,B,42,BROOKLYN
11072005,M,B,40,BROOKLYN
11072005,M,B,29,BROOKLYN
11072005,M,W,25,BROOKLYN
11072005,M,B,20,BROOKLYN
11072005,Z,Z,25,BROOKLYN
11072005,M,B,15,BROOKLYN
11072005,M,P,14,BROOKLYN
11072005,M,B,27,BROOKLYN
11072005,M,B,52,BROOKLYN
11072005,M,B,20,BROOKLYN
11072005,M,B,17,BROOKLYN
11072005,M,B,42,BROOKLYN
11072005,M,B,18,BROOKLYN
11072005,M,B,18,BROOKLYN
11072005,M,B,19,BROOKLYN
11082005,M,B,45,BROOKLYN
11082005,M,B,16,BROOKLYN
11082005,M,B,35,BROOKLYN
11082005,M,B,19,BROOKLYN
11082005,M,W,28,BROOKLYN
11082005,M,B,14,BROOKLYN
11082005,M,B,31,BROOKLYN
11082005,M,B,32,BROOKLYN
11082005,M,B,27,BROOKLYN
11082005,M,P,20,BROOKLYN
11082005,F,B,25,BROOKLYN
11082005,M,B,36,BROOKLYN
11082005,M,B,20,BROOKLYN
11082005,M,B,22,BROOKLYN
11082005,M,B,21,BROOKLYN
11082005,M,B,20,BROOKLYN
11082005,M,B,17,BROOKLYN
11082005,M,B,21,BROOKLYN
11082005,M,B,38,BROOKLYN
11082005,M,B,16,BROOKLYN
11082005,M,B,16,BROOKLYN
11082005,M,B,21,BROOKLYN
11082005,M,B,22,BROOKLYN
11082005,M,B,45,BROOKLYN
11082005,M,B,35,BROOKLYN
11082005,M,B,40,BROOKLYN
11082005,M,B,21,BROOKLYN
11082005,M,B,35,BROOKLYN
11082005,M,B,38,BROOKLYN
11082005,M,B,40,BROOKLYN
11082005,M,B,18,BROOKLYN
11082005,M,B,50,BROOKLYN
11082005,M,B,46,BROOKLYN
11082005,M,A,33,BROOKLYN
11082005,M,B,55,BROOKLYN
11082005,M,Q,21,BROOKLYN
11082005,M,B,37,BROOKLYN
11082005,M,B,44,BROOKLYN
11082005,M,Q,24,BROOKLYN
11082005,F,W,40,BROOKLYN
11082005,M,B,49,BROOKLYN
11082005,M,B,15,BROOKLYN
11082005,M,W,18,BROOKLYN
11082005,M,Q,18,BROOKLYN
11082005,M,B,36,BROOKLYN
11082005,F,B,49,BROOKLYN
11082005,M,B,46,BROOKLYN
11082005,M,B,41,BROOKLYN
11082005,M,B,49,BROOKLYN
11082005,M,W,33,BROOKLYN
11082005,M,B,51,BROOKLYN
11082005,M,B,40,BROOKLYN
11082005,M,B,18,BROOKLYN
11082005,M,W,20,BROOKLYN
11082005,M,Z,18,BROOKLYN
11082005,M,B,25,BROOKLYN
11082005,M,B,26,BROOKLYN
11082005,M,W,72,BROOKLYN
11082005,M,B,26,BROOKLYN
11082005,M,W,21,BROOKLYN
11082005,M,W,63,BROOKLYN
11082005,M,W,19,BROOKLYN
11082005,M,B,17,BROOKLYN
11082005,M,Q,14,BROOKLYN
11082005,M,Q,17,BROOKLYN
11082005,M,Q,18,BROOKLYN
11082005,M,Q,17,BROOKLYN
11082005,M,Q,17,BROOKLYN
11082005,M,Q,15,BROOKLYN
11082005,M,Q,42,BROOKLYN
11082005,M,W,44,BROOKLYN
11082005,M,B,17,BROOKLYN
11082005,M,W,24,BROOKLYN
11082005,M,W,20,BROOKLYN
11082005,M,W,20,BROOKLYN
11082005,M,Q,23,BROOKLYN
11082005,M,W,20,BROOKLYN
11082005,M,B,19,BROOKLYN
11082005,M,B,16,BROOKLYN
11082005,M,Q,16,BROOKLYN
11082005,M,B,17,BROOKLYN
11082005,M,B,15,BROOKLYN
11082005,M,B,41,BROOKLYN
11082005,M,B,25,BROOKLYN
11082005,M,B,14,BROOKLYN
11082005,M,B,15,BROOKLYN
11082005,M,B,18,BROOKLYN
11082005,M,B,27,BROOKLYN
11082005,M,B,46,BROOKLYN
11082005,M,P,18,BROOKLYN
11082005,M,B,22,BROOKLYN
11082005,M,B,14,BROOKLYN
11082005,M,P,37,BROOKLYN
11082005,F,Q,18,BROOKLYN
11082005,M,B,22,BROOKLYN
11082005,M,B,16,BROOKLYN
11082005,M,B,31,BROOKLYN
11082005,F,B,32,BROOKLYN
11082005,M,B,69,BROOKLYN
11082005,M,B,33,BROOKLYN
11082005,Z,Z,22,BROOKLYN
11082005,M,B,39,BROOKLYN
11082005,M,P,27,BROOKLYN
11082005,M,B,27,BROOKLYN
11082005,M,P,23,BROOKLYN
11082005,M,B,21,BROOKLYN
11082005,M,B,20,BROOKLYN
11082005,M,Q,39,BROOKLYN
11082005,M,W,36,BROOKLYN
11082005,M,P,20,BROOKLYN
11082005,M,Q,29,BROOKLYN
11082005,M,B,19,BROOKLYN
11082005,M,B,21,BROOKLYN
11082005,M,B,37,BROOKLYN
11082005,F,W,31,BROOKLYN
11082005,F,B,19,BROOKLYN
11082005,M,Q,20,BROOKLYN
11082005,M,P,24,BROOKLYN
11082005,M,Q,20,BROOKLYN
11082005,M,B,40,BROOKLYN
11082005,M,Q,16,BROOKLYN
11082005,M,Q,17,BROOKLYN
11082005,M,Q,19,BROOKLYN
11082005,M,Q,17,BROOKLYN
11082005,M,Z,31,BROOKLYN
11082005,M,B,39,BROOKLYN
11082005,M,B,25,BROOKLYN
11082005,M,B,18,BROOKLYN
11082005,M,B,21,BROOKLYN
11082005,M,Q,20,BROOKLYN
11082005,M,Q,20,BROOKLYN
11082005,M,Q,16,BROOKLYN
11082005,M,Z,15,BROOKLYN
11082005,M,Z,15,BROOKLYN
11082005,M,Z,14,BROOKLYN
11082005,M,Z,14,BROOKLYN
11082005,M,Z,14,BROOKLYN
11082005,M,Z,17,BROOKLYN
11082005,M,Z,20,BROOKLYN
11082005,M,Z,14,BROOKLYN
11082005,Z,Z,12,BROOKLYN
11082005,M,B,16,BROOKLYN
11082005,M,B,19,BROOKLYN
11082005,M,B,14,BROOKLYN
11082005,M,B,15,BROOKLYN
11082005,F,B,21,BROOKLYN
11082005,F,B,18,BROOKLYN
11082005,M,B,35,BROOKLYN
11082005,M,B,14,BROOKLYN
11082005,M,Q,28,BROOKLYN
11082005,M,Q,34,BROOKLYN
11082005,F,B,32,BROOKLYN
11082005,F,B,15,BROOKLYN
11082005,F,B,18,BROOKLYN
11082005,M,B,15,BROOKLYN
11082005,M,W,26,BROOKLYN
11082005,M,B,34,BROOKLYN
11082005,M,B,41,BROOKLYN
11082005,M,B,20,BROOKLYN
11082005,M,B,20,BROOKLYN
11082005,M,P,25,BROOKLYN
11082005,M,B,32,BROOKLYN
11082005,M,B,39,BROOKLYN
11092005,M,B,28,BROOKLYN
11092005,M,B,23,BROOKLYN
11092005,M,B,45,BROOKLYN
11092005,M,B,20,BROOKLYN
11092005,M,B,16,BROOKLYN
11092005,M,B,56,BROOKLYN
11092005,M,B,14,BROOKLYN
11092005,M,W,22,BROOKLYN
